Id,Comments,Label
Cafvj,3d倒是挺3d的。我已经长大了，看漫威电影只看个特效就很满足了。,13145
夢嚐君,新的银幕感官系统,13146
好的大王,感觉有点俗啊，不过还挺好看的。三星半！,13147
梦霏宝宝,深得我心??,13148
百年小懒虫,特效超棒，全程无尿点,13149
应小樱,还可以吧，无聊时看看,13150
irenejade,笑屎我了,13151
凉白开水,我必须要脸不红心不跳的吹一句这片把本尼拍的太好看了，每一个镜头都是美的，左脸右脸一个慢动作，右脸左脸慢动作重合下的光影交错间他的脸都没有一秒是不好看的。以及漫威反派在追逐潮流开辟新的妆容方面一直走在时代的前列啊同志们！麦叔的“焦灼妆”真的很好看（。,13152
Arabesque.,看漫威总是能睡着,13153
烈日灼心,3.5，话说有的笑点真的get不到好么。（温馨提示有两个彩蛋哦~）,13154
秋荻澈,IMAX效果好的一笔,13155
小院梧桐,三星半，剧情有点弱,13156
爱上仓鼠的啊喵,特效好棒,13157
座位上的针,剧情1星表演2星特效1星,13158
灵傲,三星全給視覺,13159
洋鸟消夏录,两个彩蛋真惊喜,13160
阿汤,只说一点，最后和大反派对峙那场戏在黑衣人三里不是已经用过了吗,13161
paprika.s,天啊，特效好棒啊啊啊啊！！！各种脑洞哈哈哈哈还会魔法。。。哈哈哈,13162
西凉小皮蛋,特效好棒,13163
眨眼未来,我仿佛看到了盗梦空间和明日边缘,13164
HEZIYONG,此片与我有缘！,13165
赤琥珀,日式中二！邪教修仙！钢之炼金术师+火影忍者+盗梦空间！（为什么邪教在南半球没有据点？？！！！！看不起我土澳咋地？？？！！！,13166
发飙的兔子,特效真好 汉尼拔先生的黑眼圈好严重啊哈哈哈 最后彩蛋医生对上锤哥 请问是因为大家都有红披风所以心心相惜么,13167
右耳七,画面很棒，剧情一般,13168
Hina酱,剧情不谈，就喜欢这种脑洞大的视觉呈现。,13169
╭☆Seven,特效炸天，向視效師致敬。其實挺喜歡它的人文性，死亡讓生命有了意義，讓生命顯得短暫。斗篷好萌，想要一個,13170
lucky,3星水准，加1星给我锤，比心,13171
风清水,看多了特技有点无感，不过拍得是用心的。,13172
考拉,还是叔叔阿姨姐姐们演技好啊，即便这种片子不太需要演技??,13173
高小瘸,特效满分，剧情不是很喜欢,13174
張莜靈,Dr. before A Master??空間特效讓我聯想起盜夢空間了，????薦！,13175
Dong,为特效师和美术总监献上我的膝盖！,13176
Daisy.Hsiung,嗯 这就是爆米花电影。。。但还蛮好看的 之前从没看过漫威系列。。。决定开始入坑 imax效果很好,13177
逸林萧雨,全片除了特效以外平淡如水啊,13178
voilà,超棒啊！唯一一部喜欢的漫威,13179
星人,反派死于话多or被话痨烦死,13180
横丫米,邪教宣传片\大家几何都好棒啊画的圆好圆,13181
吴小草,还不错。,13182
lostkimi,这就是个美国版的仙剑奇侠传。。。还毫无逻辑,13183
生煎,魔法特效掩盖了其剧情普通的事实,13184
逍遥凌,冲着“卷福”去的，因为没有什么期待，所以也没有多大伤害。本尼很萌，特效很炫，斗篷很帅，但是剧情一般，叙事上有比较大的漏洞，世界观设定很唬人，但人物性格塑造未到位，但把它当第二部的超长预告片来看还是能接受的。,13185
慕言无声,宝宝脖子疼，宝宝都快看睡着啦??,13186
泡?泡,"纪念下“专座”
剧情挺弱的，打的挂机但不热闹",13187
迩喆,三星半，信中医得永生,13188
灰山青鹧鸪,垃圾影院不给看彩蛋。这一场看下来还是相当过瘾的，漫威的良心特效真给力，时间宝石也出来了好鸡冻，老爷子的客串相当有趣，影片中闪过了好几次妇联大厦。相当精彩的一部电影，卷福漫威打完工该回去做侦探了??,13189
取啥名字好呢,好莱坞英雄主义的精髓永不过时,13190
血腥罗曼史,脑洞大开啊，喜欢那些吊炸天的特效构思,13191
牙目,特效满分！至于剧情就......至少“From here to there”的过程太快了吧，主角光环也不带这么开挂的。而且多玛姆可以有无限的时间来折磨虐杀卷福，最后先撑不下去的肯定是人啊。另外他手都成那样了还能在健身房举铁维持胸肌吗？？？不科学哼(  -`ω?-) ~,13192
追逐夏天,男票一直想把我带进漫威坑，可惜实在是不感兴趣。iMax效果很好，制作精良，观影感受很好。对于剧情的感受就是，为人不能太自负，开车不要玩手机。冗长的片尾字幕后有彩蛋。,13193
七禾,卷福，让我成为那件红披风,13194
21,听到拔叔的声音能怀孕。碧昂斯笑死了??,13195
木chi,满怀期待，略微失望。特效不错，剧情苍白。槽点多多，笑点特意。可以一看，也就这样。,13196
nightscape,特效太trippy了，勾起了我不太好的回忆。,13197
喵薄荷,就是爱本尼 帅到爆炸,13198
再见，缠小溪,能操控时间，改变空间的法师如果和钢铁侠相遇了会怎样？,13199
Mcdull,中规中矩，不排除刻意炫特效嫌疑。,13200
Suninhard,特效无敌,13201
黄Milk,四星半。这特效太牛逼了！,13202
泽帕尔,All the single ladies ??,13203
谑绪,应该是导演飞大了以后拍的。,13204
ERIC,看电影都不能缓解我郁闷的心情了??,13205
Alice,空间折叠的特效好看到炸裂，答应我，去看 IMAX 版本的好么??I'am Mr strange ??,13206
哈库纳玛塔塔,我觉得吧，卷福不适合打斗戏，你看他打斗都不是靠技术，是靠智商啊！,13207
Xenia,『奇异博士』可看性四颗星。始终觉得4D版需要加根安全带，爆米花爱好者建议放弃，会满天飞的。脑洞大开，想象力爆棚，视效杠杠的，城市无限反转什么的让我想到盗梦空间，据说双彩蛋，请静静的等待字幕结束吧。坐了一晚上的“按摩椅”大概可以好好睡一觉了,13208
gosling女儿,剧情真的有点白痴惹,13209
徐旭,超过想象中的结果，那么，这么完美的视觉体验，不应该五星？,13210
张疯子,1星给剧情，3星给卷福。,13211
快乐黑羊,看了IMAX的3D版本，超级喜欢。真的是脑洞大开，很多空间画面设计的很到位，穿插进去的小幽默也恰到好处哦~超级期待下一部~,13212
“静”书,卷福和斗篷的CP感超强。画面特效超级赞。卷福估计要加入复仇者联盟套餐了吧，期待他和钢铁侠的火花。,13213
连城,啊啊啊啊啊眼睛炸裂！特效突破天际！小斗篷又萌又暖心！另外说，这个画风真的很鬼畜，有几段应该放在b站鬼畜区。,13214
壹小撮,视觉高潮，老哥“大BOSS竟然是被恶心走的”...,13215
哦把敏,来自东方的神秘力量,13216
周上上,特效实在是爆表，可能是本年视觉最赞的一部影片。剧情虽然依然单薄，但是古一法师教育卷福的那一点认为很赞。人都是狂妄自大的人，以为自己甚至可以掌控生命。其实我们可能什么都不懂，甚至对自己也才一知半解。放下已知的事情，才能突破现在的自己~~~,13217
意大利之夏,居然觉得本尼好帅(??ω??)??,13218
肯宁,113,13219
小面团儿,看到卷福的脸总出戏肿么办。默默决定下次看imax一定要带上眼镜买后面的座位。。,13220
鳄鱼先生,美国电影能够做到“工业化”，量产英雄电影，但这部纯垃圾,13221
贰柒玖。,特效五星！脑洞五星！,13222
Elaine,中段有点烦，特效科幻好多，画面有点真实所以有点恐高而且容易做噩梦，又是个超级英雄型片,13223
VVVVV_,看在特效的份上,13224
yzhaaan,老故事，新特效加上快节奏。冰火的女骑士穿越过来当法师了23333,13225
琉球,特效真的超级赞！最后时间循环哪里也非常好玩....然后其实....有点无聊...,13226
Xavia.Z,Tilda和Rachel两女神+本尼和汉尼拔两男神就值回票价，彩蛋更是验证了今天漫展上听到的那句话：我们的钱包上有个洞，它连着迪士尼【微笑。,13227
夏日想着冬梦,看得很过瘾，剧情…深意… 看得过瘾就行。,13228
Big_head Mo,我可能吸多了致幻剂?笑料又冷又足??,13229
木木金金金,超级好看啦，最喜欢这种很屌的理论支撑的电影了。,13230
Deo,好吧《奇异博士之时之沙》和《奇异博士之月光宝盒》。原谅我真的对剧情无感,13231
晓风,进一步拓展了漫威宇宙的广度，特效和笑点做的不错，但没有一开始看漫威电影的惊喜感了，有点无聊。,13232
苏杰西,剧情蛮简单的，但是里面的一些想法我很喜欢，还有万花筒一样的特效。,13233
仙儿,学医不能救地球~,13234
阿杰,感觉一般般，特技给4星,13235
拉风的易拉罐,特效就是个万花筒啊，世界观很不正啊,13236
烟雨归舟,视觉效果还行，贡献票房。,13237
Rosamy  W,那就那样子吧,13238
勇小兔,脑海中循环播放一首歌 时空换换换 你回到过去 轮回转转转 我经历了悲喜 好神奇…结局又是嘴炮技能max 大boss竟然这样就被说服了 双彩蛋,13239
花生豆浆,官方自带鬼畜+精神污染→_→ The ancient帅一脸，武器还是折扇！！！视效其实有点糙……,13240
朵朵要睡觉,主角一开始不是去医手的吗。。。。。,13241
瓷蓝,Do you have the time? That's all I have. Benedict用咬过的苹果练习控制时间，致敬Allen Turin. Tilda气质真的很特别，非常适合角色。 Rachel好像经常配那些有奇异功能的男主。 有两段讲到宏观的宇宙空间时间的画面做得很美，非常流畅。剧内时不时来些吐槽活跃下气氛，经典漫威风格。,13242
Josieeeeee,好看,13243
??因缺斯厅,中间还挺刺激，但这个结局……,13244
helvetica,木有剧情,13245
夜箫半客,再拿根魔杖就更有架势了！,13246
姑娘十八,电影三星，送一星给卷福。画面对看过盗梦空间的人来说真是毫无新鲜感呐。,13247
二水,查了去加德满都的机票确实贵，不过学成法术后连返程机票都省了，那也值了,13248
冷月,不能因为wong的first name和大长脸一样就这么欺负他啊哈哈哈哈哈哈，我公鸭已经和碧神局齐名啦。,13249
王春妮,看3D吧，要不这故事真心傻！,13250
早早Frankie,和想象的一样,13251
三二人davia!,BC果然能挺住下阶段的漫威电影 特效5星 嗯 也就没有其他的了,13252
BRAINLESUDC,有女神加一星=，=,13253
哈里萱萱,三星半,13254
佚名,7/10 本尼迪克特康伯巴奇演的超级英雄没有了漫威以前的大英雄气概，有了自己的个性和魅力，非常不错。很喜欢画面和场景,13255
AXEL,<奇异博士>是一部超过我预期的电影，整部片子很好看，类似<盗梦空间>一样的视觉效果很惊艳哦，不过整部片子不像传统漫威出品的英雄片英雄气息弥漫，感觉更像是一个普通人的自我救赎。9分/10分,13256
不存在的犬小姐,LDS畅游无阻。一般不看此类型片，但是这部我给好评,13257
红泥小火炉,特效不错，剧情嘛典型漫威不深究，笑点还是有的,13258
一切从长计议,脑洞大开,13259
往事如枫,特效是越来越好，剧情缺越来越没新意，困点十足,13260
纯白Archer,漫威的爆米花越来越熟练了，看完以后我不敢考驾照了(???︿???),13261
短发迷死个人,剧情三星特效多给一星。Tilda的打戏太帅了 然而只有两场 剧情说不上什么感觉 反正这次不用打架拯救世界了 动动嘴皮子拯救世界,13262
其中一个男2571813417,套路多了路就不好走了,13263
DJ,剧情连贯，特效足,13264
???,Tilda美爆,13265
Nahnuj,博士打boss的时候是致敬宇智波 鼬的伊邪娜美,13266
亚麻桑,开车玩手机是不对的！！！原来每一个弃医从文的doctor 都有济世情怀所以嘴炮是无敌的～终于有次等看完彩蛋才撤了～,13267
浥尘,视觉震撼，故事普通，打斗精彩,13268
Conquistador-,笑笑就好,13269
蕾拉,特效感人，小笑点不断，可以怀着轻松心情享受的周末片,13270
humorous,视觉和想象力满分啊,13271
糯米团子,特效太棒了，卷福果然脸长两米哈哈哈,13272
夜見山いずみ,是我先入为主的感觉，总觉得在看漫威版《魔法少女小圆》啊,13273
王福文,特效故事4颗星，卷福加一颗,13274
